text,topic
"TOUGH SENTENCE FOR PRISON ABUSE A military judge has jailed a United States army sergeant, described in court as a typical all-American boy, for eight years for sexually and physically abusing Iraqi prisoners at Baghdads Abu Ghraib prison.",Politics
Hawks push deep cuts in forces in Iraq WASHINGTON -- A growing number of national security specialists who supported the toppling of Saddam Hussein are moving to a position unthinkable even a few months ago: that the large US military presence is impeding stability as much as contributing to it and that the United States should begin major reductions in troops beginning early next year.,Politics
"Gunmen kill 22 police in attacks in western Iraq Gunmen stormed police stations in western Iraq on Sunday and shot dead up to 22 Iraqi policemen in cold blood, a day after attacks on security forces killed 35 people, police and witnesses said.",Politics
"At Least Five Dead in Another India Train Accident An express train ran into a jeep in southern India on Wednesday, killing five people, a day after two passenger trains collided head-on in the north of the country.",Politics
Wild Weather Hampers Submarine Rescue Mission Wild weather was tonight hampering an operation involving British forces to rescue a Canadian submarine. Five British vessels are en-route to the stricken HMCS ,Politics
Sudan Talks End in Deadlock on Humanitarian Issues Darfur rebels and the Sudanese government ended peace talks on Sunday in Nigeria in a deadlock on how to address what the United Nations has called the world #39;s worst humanitarian crisis.,Politics
"Hurricane Ivan ravages Grenada, killing 15 and damaging 90 per &lt;b&gt;...&lt;/b&gt; The most powerful hurricane to hit the Caribbean in nearly a decade killed at least 15 people including a Canadian, damaged 90 per cent of its homes and destroyed a prison, leaving ",Politics
"1.2 Million Warned to Leave New Orleans NEW ORLEANS - More than 1.2 million people in metropolitan New Orleans were warned to get out as 140-mph Hurricane Ivan churned toward the Gulf Coast, threatening to submerge this below-sea-level city in what could be the most disastrous storm to hit in nearly 40 years.    Residents streamed inland in bumper-to-bumper traffic in an agonizingly slow exodus Tuesday amid dire warnings that Ivan could overwhelm New Orleans with up to 20 feet of filthy, chemical-polluted water...",Politics
"75,000 Without Power As Storm Slams S.C. MOUNT PLEASANT, S.C. - Tropical Storm Gaston sloshed ashore in South Carolina Sunday, spinning sheets of rain and near hurricane-force wind as it uprooted trees, flooded roads and knocked out power to at least 75,000 homes...",Politics
Strike threatens Japan baseball \Japan's professional baseball players threaten to strike for the first time since the game was introduced 70 years ago.,Politics
Mid-East summit agreed as peace efforts pay off THE depth and scale of the covert diplomatic manoeuvring to resolve the Israeli-Palestinian conflict was dramatically illuminated yesterday when Egyptian government officials confirmed their involvement in talks leading up to a mid-year peace conference ,Politics
Iran and Europe Negotiate to Try to Save Nuclear Agreement Iran and its European partners struggled to salvage their agreement committing Tehran to freeze an important part of its nuclear program.,Politics
"Abu Ghraib Report Faults Top Officials WASHINGTON - The Pentagon's most senior civilian and military officials share a portion of blame for creating conditions that led to the Abu Ghraib prisoner abuse scandal in Iraq, according to a new report.    The report, by a commission appointed by Defense Secretary Donald H...",Politics
"Karzai declares Afghanistan and Pakistan ""brothers in fighting terror"" (AFP) AFP - Pakistan and Afghanistan have reaffirmed they are partners in fighting terrorism, Afghan President Hamid Karzai declared at the end of a two-day visit.",Politics
"At risk: 1,000,000,000 of the world #39;s children They are a billion strong. Diseased, malnourished, uneducated, they are a people on the run from wars that take the lives of their brothers and sisters.",Politics
"The grim ordeal of France #39;s hostages On Saturday, it is 100 days since Georges Malbrunot was taken hostage, and I still feel the rage I felt on the first day. The pain of Georges #39; parents and brother is impossible to measure, the suffering of his fiance unimaginable.",Politics
"Escape hatch: French Jews visit Israel as anti-Semitism rises at &lt;b&gt;...&lt;/b&gt; French is one of the common languages spoken around the sparkling blue pool at the David Intercontinental in Tel Aviv, along the sandy beaches of Netanya and Eilat and the hotel lobbies of Jerusalem this summer.",Politics
"Arafat Buried Amid Chaotic Ramallah Scene Yasser Arafat was buried Friday in the place where he spent his last years as a virtual prisoner, seen off in a huge and chaotic outpouring of grief for the man who ",Politics
"Iran Hosts Iraqi Official, Eyes Better Relations (Reuters) Reuters - Iraqi deputy Prime Minister Barham Salih\said Sunday he brought a message of friendship to Iran, which\has been angered by charges it is stirring up tension in Iraq,\the official IRNA news agency said.",Politics
"Some Succor for Schrder Jean-Pierre Garnier, CEO of British pharmaceutical company GlaxoSmithKline (GSK ), found German Chancellor Gerhard Schrder in a bitter state when they saw each other recently.",Politics
"Barnes Upset About Helping Bush Avoid War (AP) AP - Former Texas House Speaker Ben Barnes' recollections over how he helped President Bush get into the Texas Air National Guard during the Vietnam War have evolved over the years from fuzzy to distinct, with him now expressing remorse for what he did.",Politics
Coalition spent $13m on climate campaign,Politics
Genesis 'faulty battery' probed Scientists believe a faulty battery may have led to the high-speed crash to Earth of Nasa's Genesis space capsule.,Politics
French reporters vanish in Iraq Two veteran French journalists have gone missing in Iraq as concern mounts over the fate of an Italian reporter. George Malbrunot of Le Figaro newspaper and Christian Chesnot of French radio have not been ,Politics
"Waziristan mine kills 3 children Three children have been killed by a landmine in Pakistan #39;s tribal region of South Waziristan, officials say. The children, including two brothers and aged between nine and 13, triggered the mine near the main town of Wana, they said.",Politics
"Militant Youths Shut Three Oil Flowstations Crude oil production in the country has again been disrupted after militant youths, numbering about 200, stormed and forcefully shut down three flowstations in the swamp of Rivers State.",Politics
"Consumer Confidence Dips in September NEW YORK - Consumer confidence declined in September for the second consecutive month, a New York-based private research group said Tuesday.    The Consumer Confidence Index fell 1.9 points to 96.8 from a revised reading of 98.7 in August, according to The Conference Board...",Politics
Sri Lanka rebels seek Europe help A delegation of Tamil Tiger rebels has left Sri Lanka for a three week tour of Europe aimed at putting pressure on the government to resume peace talks.,Politics
US takes stock of Hurricane Ivan US authorities begin relief operations as south-eastern states continue to assess Hurricane Ivan's impact.,Politics
Govt defends visa checks The federal government has defended its visa checking processes after it was revealed that September 11 mastermind Khalid Shaikh Mohammed was granted a tourist visa in 2001.,Politics
"Iraq Rebels Hit Back as U.S. Bombs Falluja  FALLUJA, Iraq (Reuters) - U.S. forces hit Iraq's rebel  stronghold of Falluja with the fiercest air and ground  bombardment in months, as insurgents struck back on Saturday  with attacks that killed up to 37 people in Samarra.",Politics
