text,topic
Microsoft takes down SP2 sharers Microsoft is stopping people getting hold of a key security update via net-based file- sharing systems.,Science and Technology
"Nokia, Vodafone Join Forces To Simplify Mobile Phone Software Finnish mobile phone giant Nokia Corp and British mobile operator Vodafone Group PLC said they would collaborate to simplify mobile phone software using the Java computer language, paving ",Science and Technology
"Google Toolbar Security Warning Google Toolbar Security Warning\\As many of the readers of Search Engine Journal (including myself) probably have the Google Toolbar installed on your machines, we thought that this warning is quite relevant. The Google Toolbar apparently has a security hole which has been posted on SecurityTracker.com. \\It is reported that the ...",Science and Technology
"New Toshiba notebooks highlight long-running trend Toshiba Corp. #39;s new desktop-replacement multimedia notebooks, introduced on Tuesday, are further evidence that US consumers still have yet to embrace the mobility offered by Intel Corp.",Science and Technology
"IBM recalls 500,000 melting notebook adapters More than 500,000 notebook power adapters sold by IBM are being recalled to offset the threat of melting plastic and even fire. IBM and the US Consumer Product Safety Commission announced the recall, saying ",Science and Technology
"Web coming to electrical outlets NEW YORK (CNN/Money) - Electric companies may soon join the fray of providing Internet services after regulators cleared the way for utility companies to offer broadband services through electrical outlets, according to a report published Friday.",Science and Technology
"Technical Problems Delay Russian Space Launch The launch of a Russian rocket to the International Space Station scheduled for October has been delayed because of problems with the docking system, the Russian Space Agency was quoted by Reuters as saying.",Science and Technology
MySQL To Use Open-Source Microsoft Toolset (TechWeb) TechWeb - The next release of the MyQSL database server will include a Windows installer based on an open-source toolset released by Microsoft.,Science and Technology
"Study: Musicians Dig the Net A new study finds that artists and musicians love the internet, using it to promote themselves and their work. But they are divided on whether illegal file sharing helps or hurts them. By Katie Dean.",Science and Technology
"Symantec Unveils Anti-Spam Subscription Service Symantec launches an optional, anti-spam subscription service for customers of its Internet e-mail gateway and enterprise-class antivirus products.",Science and Technology
Airbus supports Microsoft in EU antitrust case Microsoft is looking for additional European-based firms to file challenges against the European Union #39;s US\$600 million ruling against the software giant.,Science and Technology
"Judge Clears Oracle's Bid For Rival (washingtonpost.com) washingtonpost.com - A federal judge ruled yesterday that the Justice Department erred in seeking to block Oracle Corp.'s proposed hostile takeover of PeopleSoft Inc., giving a boost to Oracle's efforts to snare its smaller software rival.",Science and Technology
"Trojan horse drives spam into cell phones com November 9, 2004, 1:41 PM PT. Security continues to hold steady over software as the third top IT priority, with organizations busy coping with cyber threats, keeping up with software ",Science and Technology
Five new moons for planet Neptune Five new moons have been discovered orbiting the giant planet Neptune.,Science and Technology
Scramjet record attempt delayed by 24 hours NASA #39;s attempt to break world speed records with its X-43A scramjet test plane was postponed on Monday due to concerns over faulty instrumentation.,Science and Technology
Review: Locke and Key comes back better than ever with action-packed S2,Science and Technology
"Frozen Wooly Mammoth Arrives in Japan (AP) AP - World fairs have typically focused on the wonders of the future, highlighting new technologies from glass and steel construction in the 19th century to satellites and computers today. But next year's fair is different.",Science and Technology
"Oracle Lobbies PeopleSoft on Takeover Bid (AP) AP - Business software maker Oracle Corp. is trying to sway the outcome of its  #36;9.2 billion bid for PeopleSoft Inc. by meeting directly with its rival's major shareholders, hoping to persuade them the all-cash offer is their best remaining option.",Science and Technology
"Virgin Mary Grilled Cheese Sells on eBay for \$28,000 Virgin Mary Grilled Cheese Sells on eBay for \$28,000\\Remember the Virgin Mary grilled cheese sandwich that was put up on eBay and hit bids up to \$16,000 last week. Well, the bidding in finally done on the miracle hot lunch and the final bid on the blessed sandwich came in ...",Science and Technology
"OSDL introduces improved Linux kernel development tool Open Source Development Lab has upgraded a key Linux kernel development tool, the Scalable Test Platform, with new features to improve simulations of enterprise data centers on the Linux kernel.",Science and Technology
"IT firms call for patent protection in EU BRUSSELS -- A group of some of the world's leading IT and telecommunications companies have warned that Europe could become a ""haven for plagiarism"" if the European Parliament fails to agree to allow patent protection for inventions implemented by computer.",Science and Technology
New MyDoom Taunts Arrested Competitor A new MyDoom worm released this week taunts the just-charged author of a rival malware line by including his mug shot. MyDoom.y -- but also called MyDoom.,Science and Technology
Stargazers Enjoy Total Lunar Eclipse (AP) AP - Astronomy buffs and amateur stargazers turned out to watch a total lunar eclipse Wednesday night  #151; the last one Earth will get for nearly two and a half years.,Science and Technology
"AOL Files Lawsuit Against IM Spam America Online Inc. said Thursday it had filed a federal lawsuit accusing numerous unnamed defendants of violating federal and state laws by sending bulk messages known as ""spim"" to instant message accounts and Internet chat rooms.",Science and Technology
